CustomerID,Recency,Frequency,Monetary,Average_Order_Value,R_Score,F_Score,M_Score,RFM_Score,Segment
14549.0,310,1,289.24,289.24,1,1,2,112,Lost Customers
14551.0,203,1,125.43,125.43,2,1,1,211,Lost Customers
14552.0,151,1,164.22,164.22,3,1,1,311,Need Attention
14553.0,218,2,312.32,156.16,2,3,2,232,Lost Customers
14555.0,301,1,186.34,186.34,1,1,1,111,Lost Customers
14560.0,94,15,1565.1999999999998,104.35,5,5,4,554,Champions
14561.0,161,2,566.99,283.5,3,3,3,333,Need Attention
14562.0,91,7,2309.38,329.91,5,5,5,555,Champions
14565.0,95,4,3099.12,774.78,5,4,5,545,Champions
14566.0,110,1,1432.0,1432.0,4,1,4,414,Potential Loyalists
14567.0,129,1,800.76,800.76,4,1,4,414,Potential Loyalists
14570.0,280,2,218.06,109.03,1,3,2,132,Lost Customers
14572.0,109,5,2063.2400000000002,412.65,5,5,5,555,Champions
14573.0,179,9,1639.82,182.2,3,5,4,354,Need Attention
14576.0,371,1,35.400000000000006,35.4,1,1,1,111,Lost Customers
14577.0,163,3,646.64,215.55,3,4,3,343,Need Attention
14583.0,143,4,741.72,185.43,3,4,3,343,Need Attention
14584.0,168,4,1033.06,258.26,3,4,4,344,Need Attention
14586.0,276,1,237.35999999999999,237.36,1,1,2,112,Lost Customers
14587.0,183,8,1452.68,181.58,3,5,4,354,Need Attention
14589.0,371,1,39.75,39.75,1,1,1,111,Lost Customers
14591.0,212,1,204.02,204.02,2,1,1,211,Lost Customers
14593.0,198,2,339.59,169.8,2,3,2,232,Lost Customers
14594.0,372,1,255.0,255.0,1,1,2,112,Lost Customers
14595.0,312,1,163.8,163.8,1,1,1,111,Lost Customers
14597.0,191,1,165.1,165.1,2,1,1,211,Lost Customers
14600.0,305,1,393.33000000000004,393.33,1,1,2,112,Lost Customers
14603.0,274,1,660.0,660.0,1,1,3,113,Lost Customers
14606.0,93,71,9508.91,133.93,5,5,5,555,Champions
14607.0,260,1,495.0,495.0,2,1,3,213,Lost Customers
14608.0,361,1,204.0,204.0,1,1,1,111,Lost Customers
14609.0,142,3,486.36,162.12,4,4,3,443,Loyal Customers
14616.0,242,3,406.08000000000004,135.36,2,4,2,242,At Risk
14618.0,337,1,211.8,211.8,1,1,1,111,Lost Customers
14619.0,245,1,394.44,394.44,2,1,2,212,Lost Customers
14620.0,205,2,412.78000000000003,206.39,2,3,3,233,Lost Customers
14621.0,156,3,1002.9100000000001,334.3,3,4,4,344,Need Attention
14622.0,184,1,320.58000000000004,320.58,3,1,2,312,Need Attention
14623.0,115,3,606.16,202.05,4,4,3,443,Loyal Customers
14625.0,195,2,899.63,449.82,2,3,4,234,Lost Customers
14626.0,122,2,1571.29,785.64,4,3,4,434,Potential Loyalists
14628.0,241,1,331.58000000000004,331.58,2,1,2,212,Lost Customers
14631.0,234,2,630.08,315.04,2,3,3,233,Lost Customers
14632.0,262,1,114.56,114.56,1,1,1,111,Lost Customers
14633.0,265,1,344.90000000000003,344.9,1,1,2,112,Lost Customers
14636.0,268,1,300.19,300.19,1,1,2,112,Lost Customers
14639.0,119,4,1989.23,497.31,4,4,5,445,Champions
14640.0,127,4,1483.3600000000001,370.84,4,4,4,444,Champions
14643.0,169,2,693.8100000000001,346.9,3,3,3,333,Need Attention
14644.0,297,1,187.50000000000003,187.5,1,1,1,111,Lost Customers
14645.0,156,2,597.09,298.54,3,3,3,333,Need Attention
14646.0,92,42,178302.62,4245.3,5,5,5,555,Champions
14647.0,200,1,236.04000000000002,236.04,2,1,2,212,Lost Customers
14649.0,211,2,582.12,291.06,2,3,3,233,Lost Customers
14651.0,210,1,415.47,415.47,2,1,3,213,Lost Customers
14653.0,337,1,344.81,344.81,1,1,2,112,Lost Customers
14655.0,221,1,810.56,810.56,2,1,4,214,Lost Customers
14656.0,168,2,291.05,145.52,3,3,2,332,Need Attention
14657.0,154,3,638.94,212.98,3,4,3,343,Need Attention
14658.0,116,1,123.14,123.14,4,1,1,411,Potential Loyalists
14659.0,145,6,1641.55,273.59,3,5,4,354,Need Attention
14660.0,100,1,128.95,128.95,5,1,1,511,Potential Loyalists
14662.0,234,3,512.28,170.76,2,4,3,243,At Risk
14665.0,296,3,731.66,243.89,1,4,3,143,At Risk
14667.0,94,18,6011.46,333.97,5,5,5,555,Champions
14669.0,241,3,1259.24,419.75,2,4,4,244,At Risk
14670.0,279,2,392.86,196.43,1,3,2,132,Lost Customers
14672.0,234,2,765.5500000000001,382.78,2,3,3,233,Lost Customers
14673.0,367,1,373.49,373.49,1,1,2,112,Lost Customers
14676.0,147,4,1690.92,422.73,3,4,5,345,Need Attention
14680.0,94,14,25422.56,1815.9,5,5,5,555,Champions
14681.0,211,1,393.95,393.95,2,1,2,212,Lost Customers
14682.0,187,2,52.0,26.0,3,3,1,331,Need Attention
14684.0,214,2,493.44,246.72,2,3,3,233,Lost Customers
14687.0,106,1,628.38,628.38,5,1,3,513,Potential Loyalists
14688.0,92,16,4186.45,261.65,5,5,5,555,Champions
14689.0,208,1,112.80000000000001,112.8,2,1,1,211,Lost Customers
14690.0,151,1,212.56,212.56,3,1,1,311,Need Attention
14691.0,96,2,1274.68,637.34,5,3,4,534,Potential Loyalists
14692.0,136,4,591.55,147.89,4,4,3,443,Loyal Customers
14693.0,264,1,172.9,172.9,1,1,1,111,Lost Customers
14696.0,119,5,1458.54,291.71,4,5,4,454,Champions
14697.0,217,2,188.61,94.3,2,3,1,231,Lost Customers
14699.0,213,1,109.13000000000001,109.13,2,1,1,211,Lost Customers
14700.0,189,2,1541.1,770.55,2,3,4,234,Lost Customers
14701.0,172,7,1941.43,277.35,3,5,5,355,Need Attention
14702.0,116,9,1651.25,183.47,4,5,4,454,Champions
14704.0,142,2,207.5,103.75,4,3,1,431,Potential Loyalists
14705.0,198,1,179.0,179.0,2,1,1,211,Lost Customers
14708.0,153,2,701.1800000000001,350.59,3,3,3,333,Need Attention
14709.0,93,9,3952.7400000000002,439.19,5,5,5,555,Champions
14711.0,108,8,2056.73,257.09,5,5,5,555,Champions
14712.0,111,1,115.72,115.72,4,1,1,411,Potential Loyalists
14713.0,98,9,2029.61,225.51,5,5,5,555,Champions
14715.0,94,3,594.75,198.25,5,4,3,543,Loyal Customers
14716.0,148,1,181.72,181.72,3,1,1,311,Need Attention
14719.0,178,2,488.12,244.06,3,3,3,333,Need Attention
14720.0,126,1,155.8,155.8,4,1,1,411,Potential Loyalists
14722.0,146,1,180.42,180.42,3,1,1,311,Need Attention
14723.0,357,3,455.65,151.88,1,4,3,143,At Risk
14727.0,273,1,268.58,268.58,1,1,2,112,Lost Customers
14729.0,373,1,313.49,313.49,1,1,2,112,Lost Customers
14730.0,106,5,872.13,174.43,5,5,4,554,Champions
14731.0,205,2,251.01999999999998,125.51,2,3,2,232,Lost Customers
14732.0,143,5,1618.3,323.66,3,5,4,354,Need Attention
14733.0,110,11,9044.2,822.2,4,5,5,455,Champions
14735.0,98,23,3595.71,156.34,5,5,5,555,Champions
14737.0,128,2,1081.75,540.88,4,3,4,434,Potential Loyalists
14738.0,133,5,757.6500000000001,151.53,4,5,3,453,Loyal Customers
14739.0,93,4,2247.58,561.9,5,4,5,545,Champions
14740.0,196,3,1448.21,482.74,2,4,4,244,At Risk
14741.0,112,4,864.96,216.24,4,4,4,444,Champions
14744.0,297,5,928.03,185.61,1,5,4,154,At Risk
14745.0,112,5,1220.26,244.05,4,5,4,454,Champions
14747.0,248,1,328.2,328.2,2,1,2,212,Lost Customers
14748.0,123,4,1118.77,279.69,4,4,4,444,Champions
14754.0,295,1,228.27,228.27,1,1,2,112,Lost Customers
14755.0,112,7,2867.68,409.67,4,5,5,455,Champions
14758.0,144,4,1484.06,371.02,3,4,4,344,Need Attention
14759.0,112,2,870.85,435.42,4,3,4,434,Potential Loyalists
14760.0,296,1,89.2,89.2,1,1,1,111,Lost Customers
14761.0,334,1,97.5,97.5,1,1,1,111,Lost Customers
14762.0,263,1,300.52,300.52,1,1,2,112,Lost Customers
14765.0,111,2,95.5,47.75,4,3,1,431,Potential Loyalists
14766.0,167,4,1531.32,382.83,3,4,4,344,Need Attention
14768.0,126,1,133.20000000000002,133.2,4,1,1,411,Potential Loyalists
14769.0,107,6,6284.84,1047.47,5,5,5,555,Champions
14770.0,231,2,876.4200000000001,438.21,2,3,4,234,Lost Customers
14772.0,111,1,139.26,139.26,4,1,1,411,Potential Loyalists
14775.0,137,2,701.46,350.73,4,3,3,433,Potential Loyalists
14776.0,104,8,1862.22,232.78,5,5,5,555,Champions
14778.0,126,2,730.86,365.43,4,3,3,433,Potential Loyalists
14779.0,280,3,386.15,128.72,1,4,2,142,At Risk
14782.0,319,1,200.10000000000002,200.1,1,1,1,111,Lost Customers
14784.0,323,1,114.68,114.68,1,1,1,111,Lost Customers
14790.0,119,2,364.04,182.02,4,3,2,432,Potential Loyalists
14794.0,203,4,679.54,169.88,2,4,3,243,At Risk
14795.0,165,1,131.45000000000002,131.45,3,1,1,311,Need Attention
14796.0,94,14,6581.18,470.08,5,5,5,555,Champions
14798.0,143,2,97.4,48.7,3,3,1,331,Need Attention
14800.0,109,9,3832.49,425.83,5,5,5,555,Champions
14803.0,161,3,845.5500000000001,281.85,3,4,4,344,Need Attention
14805.0,313,1,109.25,109.25,1,1,1,111,Lost Customers
14808.0,143,6,1833.82,305.64,3,5,5,355,Need Attention
14810.0,103,10,1866.78,186.68,5,5,5,555,Champions
14813.0,369,2,152.88,76.44,1,3,1,131,Lost Customers
14816.0,196,1,271.85,271.85,2,1,2,212,Lost Customers
14817.0,199,2,1110.34,555.17,2,3,4,234,Lost Customers
14818.0,168,2,409.63,204.82,3,3,3,333,Need Attention
14819.0,191,1,84.72,84.72,2,1,1,211,Lost Customers
14820.0,172,1,139.77,139.77,3,1,1,311,Need Attention
14821.0,366,1,48.800000000000004,48.8,1,1,1,111,Lost Customers
14823.0,179,3,321.43,107.14,3,4,2,342,Need Attention
14825.0,127,7,1333.47,190.5,4,5,4,454,Champions
14828.0,196,3,2139.76,713.25,2,4,5,245,At Risk
14829.0,183,3,531.63,177.21,3,4,3,343,Need Attention
14834.0,119,2,429.3,214.65,4,3,3,433,Potential Loyalists
14837.0,104,3,1345.56,448.52,5,4,4,544,Champions
14840.0,267,1,62.85,62.85,1,1,1,111,Lost Customers
14841.0,178,4,2375.57,593.89,3,4,5,345,Need Attention
14842.0,94,3,1901.52,633.84,5,4,5,545,Champions
14844.0,122,3,2257.6800000000003,752.56,4,4,5,445,Champions
14847.0,148,1,309.40000000000003,309.4,3,1,2,312,Need Attention
14849.0,94,17,5784.53,340.27,5,5,5,555,Champions
14850.0,311,1,325.75,325.75,1,1,2,112,Lost Customers
14851.0,255,1,206.13,206.13,2,1,1,211,Lost Customers
14852.0,95,5,2188.42,437.68,5,5,5,555,Champions
14853.0,210,1,214.5,214.5,2,1,2,212,Lost Customers
14854.0,132,6,2281.83,380.3,4,5,5,455,Champions
14855.0,118,2,645.65,322.82,4,3,3,433,Potential Loyalists
14857.0,147,1,522.52,522.52,3,1,3,313,Need Attention
14859.0,203,1,296.86,296.86,2,1,2,212,Lost Customers
14862.0,148,1,304.1,304.1,3,1,2,312,Need Attention
14865.0,371,1,37.2,37.2,1,1,1,111,Lost Customers
14866.0,105,4,1163.9,290.98,5,4,4,544,Champions
14867.0,185,3,710.28,236.76,3,4,3,343,Need Attention
14868.0,119,4,1297.07,324.27,4,4,4,444,Champions
14869.0,102,1,387.06,387.06,5,1,2,512,Potential Loyalists
14870.0,261,1,327.25,327.25,2,1,2,212,Lost Customers
14871.0,177,3,335.3,111.77,3,4,2,342,Need Attention
14873.0,209,1,519.68,519.68,2,1,3,213,Lost Customers
14875.0,107,2,1465.32,732.66,5,3,4,534,Potential Loyalists
14878.0,173,6,1083.02,180.5,3,5,4,354,Need Attention
14880.0,184,2,347.67,173.84,3,3,2,332,Need Attention
14883.0,163,2,358.48,179.24,3,3,2,332,Need Attention
14885.0,131,1,765.3199999999999,765.32,4,1,3,413,Potential Loyalists
14886.0,252,1,364.8,364.8,2,1,2,212,Lost Customers
14888.0,206,1,369.2,369.2,2,1,2,212,Lost Customers
14889.0,335,1,135.9,135.9,1,1,1,111,Lost Customers
14890.0,253,1,125.65,125.65,2,1,1,211,Lost Customers
14891.0,147,2,554.38,277.19,3,3,3,333,Need Attention
14895.0,109,10,6081.71,608.17,5,5,5,555,Champions
14896.0,204,2,468.77000000000004,234.39,2,3,3,233,Lost Customers
14897.0,296,1,175.5,175.5,1,1,1,111,Lost Customers
14898.0,133,5,991.18,198.24,4,5,4,454,Champions
14901.0,101,5,822.12,164.42,5,5,4,554,Champions
14903.0,124,4,2398.62,599.66,4,4,5,445,Champions
14905.0,157,2,616.15,308.08,3,3,3,333,Need Attention
14907.0,98,5,2608.1800000000003,521.64,5,5,5,555,Champions
14911.0,92,112,81903.79000000001,731.28,5,5,5,555,Champions
14912.0,246,1,482.79,482.79,2,1,3,213,Lost Customers
14913.0,182,3,917.15,305.72,3,4,4,344,Need Attention
14915.0,277,1,142.28,142.28,1,1,1,111,Lost Customers
14916.0,93,3,967.76,322.59,5,4,4,544,Champions
14918.0,115,2,1610.15,805.08,4,3,4,434,Potential Loyalists
14920.0,212,2,977.77,488.88,2,3,4,234,Lost Customers
14921.0,200,1,903.01,903.01,2,1,4,214,Lost Customers
14924.0,245,1,310.05,310.05,2,1,2,212,Lost Customers
14930.0,108,3,2362.96,787.65,5,4,5,545,Champions
14931.0,205,2,586.0,293.0,2,3,3,233,Lost Customers
14932.0,365,1,363.53,363.53,1,1,2,112,Lost Customers
14934.0,282,1,828.84,828.84,1,1,4,114,Lost Customers
14935.0,296,1,1784.71,1784.71,1,1,5,115,Lost Customers
14936.0,108,3,5072.88,1690.96,5,4,5,545,Champions
14937.0,129,1,759.56,759.56,4,1,3,413,Potential Loyalists
14944.0,94,7,3164.19,452.03,5,5,5,555,Champions
14947.0,130,1,178.5,178.5,4,1,1,411,Potential Loyalists
14948.0,97,4,639.23,159.81,5,4,3,543,Loyal Customers
14952.0,206,7,3534.61,504.94,2,5,5,255,At Risk
14957.0,252,1,58.49,58.49,2,1,1,211,Lost Customers
14958.0,146,3,483.73,161.24,3,4,3,343,Need Attention
14959.0,109,3,537.32,179.11,5,4,3,543,Loyal Customers
14960.0,170,1,88.3,88.3,3,1,1,311,Need Attention
14961.0,153,6,3906.98,651.16,3,5,5,355,Need Attention
14962.0,270,1,126.7,126.7,1,1,1,111,Lost Customers
14963.0,183,1,294.2,294.2,3,1,2,312,Need Attention
14964.0,246,1,206.21,206.21,2,1,1,211,Lost Customers
14965.0,95,2,596.09,298.04,5,3,3,533,Potential Loyalists
14970.0,136,3,1119.75,373.25,4,4,4,444,Champions
14972.0,127,1,114.77,114.77,4,1,1,411,Potential Loyalists
14973.0,106,3,1314.45,438.15,5,4,4,544,Champions
14976.0,100,4,559.96,139.99,5,4,3,543,Loyal Customers
14978.0,235,4,1527.23,381.81,2,4,4,244,At Risk
14981.0,245,1,102.12,102.12,2,1,1,211,Lost Customers
14984.0,180,1,102.23,102.23,3,1,1,311,Need Attention
14985.0,197,2,292.01,146.0,2,3,2,232,Lost Customers
14987.0,365,1,163.2,163.2,1,1,1,111,Lost Customers
14988.0,211,1,334.54,334.54,2,1,2,212,Lost Customers
14995.0,279,1,119.31,119.31,1,1,1,111,Lost Customers
14997.0,177,1,155.28,155.28,3,1,1,311,Need Attention
14998.0,169,2,414.87,207.44,3,3,3,333,Need Attention
15002.0,115,4,1641.76,410.44,4,4,4,444,Champions
15004.0,146,1,1220.77,1220.77,3,1,4,314,Need Attention
15005.0,95,20,4507.55,225.38,5,5,5,555,Champions
15007.0,158,1,156.91,156.91,3,1,1,311,Need Attention
15012.0,373,1,188.56,188.56,1,1,1,111,Lost Customers
15014.0,175,1,117.72999999999999,117.73,3,1,1,311,Need Attention
15016.0,172,1,170.04,170.04,3,1,1,311,Need Attention
15018.0,252,2,291.34000000000003,145.67,2,3,2,232,Lost Customers
15019.0,266,1,252.81,252.81,1,1,2,112,Lost Customers
15021.0,156,5,1080.23,216.05,3,5,4,354,Need Attention
15023.0,115,8,5027.97,628.5,4,5,5,455,Champions
15024.0,112,5,830.62,166.12,4,5,4,454,Champions
15026.0,239,2,230.78,115.39,2,3,2,232,Lost Customers
15027.0,167,3,966.97,322.32,3,4,4,344,Need Attention
15028.0,368,1,185.97,185.97,1,1,1,111,Lost Customers
15030.0,267,1,152.76,152.76,1,1,1,111,Lost Customers
15031.0,109,2,261.79,130.9,5,3,2,532,Potential Loyalists
15032.0,255,3,4959.1,1653.03,2,4,5,245,At Risk
15033.0,108,6,1608.95,268.16,5,5,4,554,Champions
15034.0,232,5,2640.38,528.08,2,5,5,255,At Risk
15036.0,176,2,212.49,106.24,3,3,1,331,Need Attention
15038.0,187,4,497.7,124.42,3,4,3,343,Need Attention
15039.0,91,38,18384.65,483.81,5,5,5,555,Champions
15041.0,169,1,179.93,179.93,3,1,1,311,Need Attention
15042.0,198,1,135.93,135.93,2,1,1,211,Lost Customers
15044.0,135,13,5152.68,396.36,4,5,5,455,Champions
15045.0,151,2,735.66,367.83,3,3,3,333,Need Attention
15046.0,96,11,3943.68,358.52,5,5,5,555,Champions
15047.0,269,1,343.62,343.62,1,1,2,112,Lost Customers
15048.0,116,3,321.48,107.16,4,4,2,442,Loyal Customers
15049.0,273,1,121.17000000000002,121.17,1,1,1,111,Lost Customers
15051.0,149,1,377.74,377.74,3,1,2,312,Need Attention
15052.0,318,1,207.73000000000002,207.73,1,1,1,111,Lost Customers
15053.0,155,2,478.6,239.3,3,3,3,333,Need Attention
15057.0,274,2,1489.5,744.75,1,3,4,134,Lost Customers
15058.0,124,7,1234.76,176.39,4,5,4,454,Champions
15059.0,106,7,1008.6,144.09,5,5,4,554,Champions
15061.0,127,37,36575.0,988.51,4,5,5,455,Champions
15062.0,217,3,814.04,271.35,2,4,4,244,At Risk
15063.0,212,1,370.79999999999995,370.8,2,1,2,212,Lost Customers
15065.0,164,3,2858.75,952.92,3,4,5,345,Need Attention
15067.0,282,1,848.05,848.05,1,1,4,114,Lost Customers
15068.0,255,1,239.95999999999998,239.96,2,1,2,212,Lost Customers
15069.0,178,1,1109.53,1109.53,3,1,4,314,Need Attention
15070.0,372,1,106.2,106.2,1,1,1,111,Lost Customers
15071.0,93,2,982.07,491.04,5,3,4,534,Potential Loyalists
15073.0,185,2,861.96,430.98,3,3,4,334,Need Attention
15074.0,104,1,735.67,735.67,5,1,3,513,Potential Loyalists
15076.0,172,1,880.85,880.85,3,1,4,314,Need Attention
15078.0,105,22,6702.59,304.66,5,5,5,555,Champions
15079.0,212,4,895.61,223.9,2,4,4,244,At Risk
15081.0,207,2,248.05,124.02,2,3,2,232,Lost Customers
15083.0,256,1,88.2,88.2,2,1,1,211,Lost Customers
15087.0,281,1,306.94,306.94,1,1,2,112,Lost Customers
15089.0,93,3,2036.28,678.76,5,4,5,545,Champions
15090.0,307,1,381.32,381.32,1,1,2,112,Lost Customers
15092.0,214,2,457.81,228.9,2,3,3,233,Lost Customers
15093.0,116,5,4027.1,805.42,4,5,5,455,Champions
15095.0,103,4,1370.6000000000001,342.65,5,4,4,544,Champions
15098.0,181,3,39916.5,13305.5,3,4,5,345,Need Attention
15100.0,333,3,876.0,292.0,1,4,4,144,At Risk
15101.0,358,1,102.28,102.28,1,1,1,111,Lost Customers
15104.0,196,2,993.54,496.77,2,3,4,234,Lost Customers
15105.0,134,1,532.98,532.98,4,1,3,413,Potential Loyalists
15106.0,140,3,1032.83,344.28,4,4,4,444,Champions
15107.0,310,6,319.5,53.25,1,5,2,152,At Risk
15108.0,141,4,1300.25,325.06,4,4,4,444,Champions
15109.0,245,1,484.95,484.95,2,1,3,213,Lost Customers
15110.0,126,2,376.55,188.28,4,3,2,432,Potential Loyalists
15111.0,372,1,288.5,288.5,1,1,2,112,Lost Customers
15114.0,92,7,1678.97,239.85,5,5,5,555,Champions
15116.0,134,2,790.97,395.48,4,3,4,434,Potential Loyalists
15117.0,120,2,675.73,337.86,4,3,3,433,Potential Loyalists
15118.0,133,1,244.8,244.8,4,1,2,412,Potential Loyalists
15119.0,245,1,266.4,266.4,2,1,2,212,Lost Customers
15120.0,133,1,358.82,358.82,4,1,2,412,Potential Loyalists
15121.0,288,1,295.15,295.15,1,1,2,112,Lost Customers
15122.0,113,3,1633.78,544.59,4,4,4,444,Champions
15123.0,205,1,1069.47,1069.47,2,1,4,214,Lost Customers
15124.0,191,1,90.75,90.75,2,1,1,211,Lost Customers
15125.0,112,12,10795.48,899.62,4,5,5,455,Champions
15128.0,126,3,1170.24,390.08,4,4,4,444,Champions
15129.0,106,10,2796.73,279.67,5,5,5,555,Champions
15130.0,169,1,330.11,330.11,3,1,2,312,Need Attention
15132.0,105,3,842.23,280.74,5,4,4,544,Champions
15133.0,127,3,982.42,327.47,4,4,4,444,Champions
15134.0,126,4,614.86,153.72,4,4,3,443,Loyal Customers
15135.0,238,1,139.05,139.05,2,1,1,211,Lost Customers
15136.0,95,1,582.9,582.9,5,1,3,513,Potential Loyalists
15139.0,239,2,178.96,89.48,2,3,1,231,Lost Customers
15140.0,115,5,1728.11,345.62,4,5,5,455,Champions
15143.0,225,1,259.45,259.45,2,1,2,212,Lost Customers
15144.0,92,10,3560.84,356.08,5,5,5,555,Champions
15145.0,226,2,724.03,362.02,2,3,3,233,Lost Customers
15146.0,164,2,1327.16,663.58,3,3,4,334,Need Attention
15147.0,239,1,623.5,623.5,2,1,3,213,Lost Customers
15149.0,133,1,520.8000000000001,520.8,4,1,3,413,Potential Loyalists
15150.0,108,5,3569.62,713.92,5,5,5,555,Champions
15152.0,112,6,2383.21,397.2,4,5,5,455,Champions
15157.0,153,2,1505.37,752.68,3,3,4,334,Need Attention
15159.0,112,18,8969.97,498.33,4,5,5,455,Champions
15160.0,356,1,158.16,158.16,1,2,1,121,Lost Customers
15163.0,191,1,155.0,155.0,2,2,1,221,Lost Customers
15164.0,207,2,363.23,181.62,2,3,2,232,Lost Customers
15165.0,372,1,487.75,487.75,1,2,3,123,Lost Customers
15167.0,320,1,158.8,158.8,1,2,1,121,Lost Customers
15171.0,330,1,1289.5,1289.5,1,2,4,124,Lost Customers
15172.0,135,3,886.74,295.58,4,4,4,444,Champions
15174.0,322,1,135.75,135.75,1,2,1,121,Lost Customers
15178.0,259,1,40.5,40.5,2,2,1,221,Lost Customers
15179.0,233,3,1455.1200000000001,485.04,2,4,4,244,At Risk
15180.0,366,1,87.5,87.5,1,2,1,121,Lost Customers
15181.0,174,2,435.0,217.5,3,3,3,333,Need Attention
15182.0,153,2,622.85,311.42,3,3,3,333,Need Attention
15184.0,190,1,235.23000000000002,235.23,2,2,2,222,Lost Customers
15186.0,167,1,229.26000000000002,229.26,3,2,2,322,Need Attention
15187.0,91,6,1883.88,313.98,5,5,5,555,Champions
15189.0,92,32,12537.67,391.8,5,5,5,555,Champions
15192.0,119,3,1044.32,348.11,4,4,4,444,Champions
15194.0,126,11,4469.53,406.32,4,5,5,455,Champions
15197.0,252,2,773.25,386.62,2,3,4,234,Lost Customers
15198.0,91,2,193.64,96.82,5,3,1,531,Potential Loyalists
15199.0,94,3,967.75,322.58,5,4,4,544,Champions
15201.0,125,4,933.26,233.32,4,4,4,444,Champions
15203.0,105,4,1328.32,332.08,5,4,4,544,Champions
15204.0,356,1,316.58,316.58,1,2,2,122,Lost Customers
15205.0,126,1,476.29999999999995,476.3,4,2,3,423,Potential Loyalists
15206.0,99,3,236.70000000000002,78.9,5,4,2,542,Loyal Customers
15208.0,162,2,323.52,161.76,3,3,2,332,Need Attention
15210.0,224,1,331.18,331.18,2,2,2,222,Lost Customers
15211.0,364,1,383.07,383.07,1,2,2,122,Lost Customers
15212.0,240,1,101.8,101.8,2,2,1,221,Lost Customers
15213.0,318,2,328.35,164.18,1,3,2,132,Lost Customers
15214.0,183,2,651.63,325.82,3,3,3,333,Need Attention
15215.0,96,1,300.04,300.04,5,2,2,522,Potential Loyalists
15218.0,116,8,3865.35,483.17,4,5,5,455,Champions
15219.0,175,1,305.75,305.75,3,2,2,322,Need Attention
15220.0,114,5,1284.05,256.81,4,5,4,454,Champions
15221.0,365,1,403.25,403.25,1,2,2,122,Lost Customers
15222.0,318,1,585.0,585.0,1,2,3,123,Lost Customers
15223.0,225,2,755.75,377.88,2,3,3,233,Lost Customers
15224.0,357,2,322.08,161.04,1,3,2,132,Lost Customers
15225.0,233,1,409.40000000000003,409.4,2,2,3,223,Lost Customers
15226.0,310,1,154.41,154.41,1,2,1,121,Lost Customers
15227.0,215,3,876.82,292.27,2,4,4,244,At Risk
15228.0,129,3,2224.03,741.34,4,4,5,445,Champions
15230.0,238,2,429.6,214.8,2,3,3,233,Lost Customers
15232.0,112,2,612.06,306.03,4,3,3,433,Potential Loyalists
15234.0,276,1,197.0,197.0,1,2,1,121,Lost Customers
15235.0,217,12,2247.51,187.29,2,5,5,255,At Risk
15236.0,298,1,321.05,321.05,1,2,2,122,Lost Customers
15237.0,202,2,1093.65,546.83,2,3,4,234,Lost Customers
15238.0,94,2,772.78,386.39,5,3,3,533,Potential Loyalists
15240.0,191,3,1045.38,348.46,2,4,4,244,At Risk
15241.0,126,6,1344.86,224.14,4,5,4,454,Champions
15244.0,247,1,297.94,297.94,2,2,2,222,Lost Customers
15245.0,133,3,2515.84,838.61,4,4,5,445,Champions
15246.0,237,2,514.15,257.08,2,3,3,233,Lost Customers
15247.0,121,1,356.0,356.0,4,2,2,422,Potential Loyalists
15249.0,91,11,5639.34,512.67,5,5,5,555,Champions
15251.0,106,7,7452.12,1064.59,5,5,5,555,Champions
15252.0,182,1,300.55,300.55,3,2,2,322,Need Attention
15253.0,169,1,173.85,173.85,3,2,1,321,Need Attention
15254.0,126,1,300.36,300.36,4,2,2,422,Potential Loyalists
15256.0,148,1,98.45,98.45,3,2,1,321,Need Attention
15257.0,282,1,317.15,317.15,1,2,2,122,Lost Customers
15258.0,168,2,623.16,311.58,3,3,3,333,Need Attention
15260.0,99,7,1810.77,258.68,5,5,5,555,Champions
15261.0,134,1,254.82,254.82,4,2,2,422,Potential Loyalists
15262.0,323,1,178.95000000000002,178.95,1,2,1,121,Lost Customers
15263.0,106,1,156.51,156.51,5,2,1,521,Potential Loyalists
15265.0,150,2,1506.1200000000001,753.06,3,3,4,334,Need Attention
15266.0,337,1,119.3,119.3,1,2,1,121,Lost Customers
15267.0,155,2,1407.76,703.88,3,3,4,334,Need Attention
15270.0,117,5,1850.29,370.06,4,5,5,455,Champions
15271.0,94,10,1592.58,159.26,5,5,4,554,Champions
15279.0,354,1,290.51,290.51,1,2,2,122,Lost Customers
15280.0,171,1,113.12,113.12,3,2,1,321,Need Attention
15281.0,136,8,2191.78,273.97,4,5,5,455,Champions
15288.0,155,4,2006.36,501.59,3,4,5,345,Need Attention
15289.0,137,2,697.98,348.99,4,3,3,433,Potential Loyalists
15290.0,103,12,3392.59,282.72,5,5,5,555,Champions
15291.0,94,12,3685.02,307.08,5,5,5,555,Champions
15292.0,200,1,178.39,178.39,2,2,1,221,Lost Customers
15296.0,108,5,2599.4900000000002,519.9,5,5,5,555,Champions
15298.0,92,7,3358.2200000000003,479.75,5,5,5,555,Champions
15299.0,163,5,3035.01,607.0,3,5,5,355,Need Attention
15301.0,113,9,3727.4,414.16,4,5,5,455,Champions
15303.0,289,1,574.02,574.02,1,2,3,123,Lost Customers
15304.0,164,6,491.90000000000003,81.98,3,5,3,353,Need Attention
15306.0,92,2,657.07,328.54,5,3,3,533,Potential Loyalists
15307.0,95,1,205.3,205.3,5,2,1,521,Potential Loyalists
15308.0,273,1,310.47,310.47,1,2,2,122,Lost Customers
